"ANHO";"MES";"UBIGEO";"DEPARTAMENTO";"PROVINCIA";"DISTRITO";"SECTOR";"CATEGORIA";"CO_IPRESS";"RAZON_SOC";"SEXO";"EDAD";"NRO_TOTAL_ATENCIONES";"NRO_TOTAL_ATENDIDOS"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"1";"10";"13";"13"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"1";"11";"8";"6"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"1";"12";"1";"1"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"1";"13";"7";"7"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"1";"14";"5";"5"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"1";"15";"12";"12"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"2";"1";"2";"2"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"2";"2";"10";"10"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"2";"3";"4";"4"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"2";"4";"7";"7"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"2";"5";"6";"6"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"2";"6";"13";"13"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"2";"7";"8";"7"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"2";"8";"7";"7"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"2";"9";"5";"5"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"2";"10";"5";"5"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"2";"11";"7";"7"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"2";"12";"8";"8"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"2";"13";"4";"4"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"2";"14";"3";"3"
"2026";"01";"120501";"JUNIN";"JUNIN";"JUNIN";"GOBIERNO REGIONAL";"II-1";"00000519";"HOSPITAL DE APOYO JUNIN";"2";"15";"14";"13"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"1";"3";"31";"31"
"2026";"01";"150101";"LIMA";"LIMA";"LIMA";"PRIVADO";"I-2";"00018921";"ARIE";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"1";"1";"3";"3"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"1";"2";"21";"21"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"1";"4";"18";"18"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"1";"5";"15";"15"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"1";"6";"9";"9"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"1";"7";"12";"12"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"1";"8";"26";"26"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"1";"9";"26";"26"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"1";"10";"34";"34"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"1";"11";"34";"34"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"1";"12";"25";"25"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"1";"13";"20";"20"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"1";"14";"24";"24"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"1";"15";"74";"74"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"2";"1";"15";"15"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"2";"2";"26";"26"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"2";"3";"34";"34"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"2";"4";"25";"25"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"2";"5";"25";"25"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"2";"6";"6";"6"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"2";"7";"41";"40"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"2";"8";"77";"74"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"2";"9";"56";"56"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"2";"10";"50";"50"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"2";"11";"42";"42"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"2";"12";"33";"33"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"2";"13";"57";"57"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"2";"14";"20";"20"
"2026";"01";"010101";"AMAZONAS";"CHACHAPOYAS";"CHACHAPOYAS";"ESSALUD";"II-1";"00009066";"HOSPITAL HIGOS URCO";"2";"15";"72";"72"
"2026";"01";"060903";"CAJAMARCA";"SAN IGNACIO";"HUARANGO";"GOBIERNO REGIONAL";"I-1";"00007167";"GOSEN";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"01";"060903";"CAJAMARCA";"SAN IGNACIO";"HUARANGO";"GOBIERNO REGIONAL";"I-2";"00004287";"SUPAYACU";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"01";"060903";"CAJAMARCA";"SAN IGNACIO";"HUARANGO";"GOBIERNO REGIONAL";"I-3";"00004280";"PUERTO CIRUELO";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"01";"060903";"CAJAMARCA";"SAN IGNACIO";"HUARANGO";"GOBIERNO REGIONAL";"I-3";"00004284";"EL PORVENIR DE HUARANGO";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"GOBIERNO REGIONAL";"I-2";"00025858";"NUEVO HORIZONTE";"2";"2";"1";"1"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"GOBIERNO REGIONAL";"I-2";"00025858";"NUEVO HORIZONTE";"1";"5";"1";"1"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"GOBIERNO REGIONAL";"I-2";"00025858";"NUEVO HORIZONTE";"1";"4";"1";"1"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"GOBIERNO REGIONAL";"I-2";"00025858";"NUEVO HORIZONTE";"2";"7";"1";"1"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"GOBIERNO REGIONAL";"I-2";"00025858";"NUEVO HORIZONTE";"2";"15";"1";"1"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"GOBIERNO REGIONAL";"I-2";"00025858";"NUEVO HORIZONTE";"2";"6";"1";"1"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"GOBIERNO REGIONAL";"I-2";"00025858";"NUEVO HORIZONTE";"1";"2";"2";"2"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"PRIVADO";"I-4";"00017369";"NEUROMEDIC JAEN";"2";"7";"2";"2"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"PRIVADO";"I-4";"00017369";"NEUROMEDIC JAEN";"1";"3";"1";"1"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"PRIVADO";"I-4";"00017369";"NEUROMEDIC JAEN";"2";"3";"1";"1"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"PRIVADO";"I-4";"00017369";"NEUROMEDIC JAEN";"1";"6";"2";"2"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"PRIVADO";"I-4";"00017369";"NEUROMEDIC JAEN";"2";"9";"3";"3"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"PRIVADO";"I-4";"00017369";"NEUROMEDIC JAEN";"1";"9";"2";"2"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"PRIVADO";"I-4";"00017369";"NEUROMEDIC JAEN";"2";"11";"1";"1"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"PRIVADO";"I-4";"00017369";"NEUROMEDIC JAEN";"2";"12";"1";"1"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"PRIVADO";"I-4";"00017369";"NEUROMEDIC JAEN";"1";"12";"1";"1"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"PRIVADO";"I-4";"00017369";"NEUROMEDIC JAEN";"2";"14";"1";"1"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"PRIVADO";"I-4";"00017369";"NEUROMEDIC JAEN";"1";"15";"1";"1"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"PRIVADO";"I-4";"00017369";"NEUROMEDIC JAEN";"2";"15";"1";"1"
"2026";"01";"080101";"CUSCO";"CUSCO";"CUSCO";"PRIVADO";"II-E";"00016758";"HERMANA JOSEFINA SERRANO";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"01";"060801";"CAJAMARCA";"JAEN";"JAEN";"GOBIERNO REGIONAL";"I-1";"00016137";"RINCONADA LAJE?A";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"01";"150142";"LIMA";"LIMA";"VILLA EL SALVADOR";"MINSA";"I-3";"00037919";"CENTRO DE SALUD SAN MARTIN DE PORRES";"1";"1";"4";"2"
"2026";"01";"150142";"LIMA";"LIMA";"VILLA EL SALVADOR";"MINSA";"I-3";"00037919";"CENTRO DE SALUD SAN MARTIN DE PORRES";"1";"2";"15";"7"
"2026";"01";"150142";"LIMA";"LIMA";"VILLA EL SALVADOR";"MINSA";"I-3";"00037919";"CENTRO DE SALUD SAN MARTIN DE PORRES";"1";"3";"21";"8"
"2026";"01";"150142";"LIMA";"LIMA";"VILLA EL SALVADOR";"MINSA";"I-3";"00037919";"CENTRO DE SALUD SAN MARTIN DE PORRES";"1";"4";"30";"11"
"2026";"01";"150142";"LIMA";"LIMA";"VILLA EL SALVADOR";"MINSA";"I-3";"00037919";"CENTRO DE SALUD SAN MARTIN DE PORRES";"1";"5";"25";"9"
"2026";"01";"150142";"LIMA";"LIMA";"VILLA EL SALVADOR";"MINSA";"I-3";"00037919";"CENTRO DE SALUD SAN MARTIN DE PORRES";"1";"6";"22";"10"
"2026";"01";"150142";"LIMA";"LIMA";"VILLA EL SALVADOR";"MINSA";"I-3";"00037919";"CENTRO DE SALUD SAN MARTIN DE PORRES";"1";"7";"14";"7"
"2026";"01";"150142";"LIMA";"LIMA";"VILLA EL SALVADOR";"MINSA";"I-3";"00037919";"CENTRO DE SALUD SAN MARTIN DE PORRES";"1";"8";"8";"4"
"2026";"01";"150142";"LIMA";"LIMA";"VILLA EL SALVADOR";"MINSA";"I-3";"00037919";"CENTRO DE SALUD SAN MARTIN DE PORRES";"1";"9";"4";"2"
"2026";"01";"150142";"LIMA";"LIMA";"VILLA EL SALVADOR";"MINSA";"I-3";"00037919";"CENTRO DE SALUD SAN MARTIN DE PORRES";"1";"10";"8";"4"
"2026";"01";"150142";"LIMA";"LIMA";"VILLA EL SALVADOR";"MINSA";"I-3";"00037919";"CENTRO DE SALUD SAN MARTIN DE PORRES";"1";"11";"14";"8"
"2026";"01";"150142";"LIMA";"LIMA";"VILLA EL SALVADOR";"MINSA";"I-3";"00037919";"CENTRO DE SALUD SAN MARTIN DE PORRES";"1";"12";"32";"13"
"2026";"01";"210301";"PUNO";"CARABAYA";"MACUSANI";"GOBIERNO REGIONAL";"II-2";"00031179";"HOSPITAL SAN MARTIN DE PORRES";"1";"7";"12";"8"
"2026";"01";"210301";"PUNO";"CARABAYA";"MACUSANI";"GOBIERNO REGIONAL";"II-2";"00031179";"HOSPITAL SAN MARTIN DE PORRES";"1";"4";"8";"4"
